Protein ID,Brain,Heart,Intestine,Kidney,Liver,Lung,Pancreas,PerirenalFat,Spleen,Stomach,Testicle,Thymus,CV
IPI00765536.1,488970.0,183440.0,169660.0,9690500.0,335400.0,1563100.0,90401.0,884100.0,1342800.0,396650.0,902690.0,937850.0,187.12
IPI00765655.1,446250.0,1209600.0,152300.0,121310.0,175920.0,1744000.0,381960.0,1062900.0,276660.0,465300.0,102600.0,445050.0,94.19
IPI00765695.2,3975900.0,951270.0,1251700.0,1314500.0,994200.0,1926000.0,755790.0,1692000.0,1709600.0,1200700.0,744080.0,1735200.0,57.15
IPI00765881.1,2009300.0,493200.0,5283800.0,5683200.0,5513400.0,2708000.0,423790.0,1498400.0,4016500.0,1215400.0,3058900.0,3652400.0,64.04
IPI00765925.2,3081700.0,1757100.0,2820300.0,2874600.0,4481500.0,2836500.0,854030.0,3473900.0,5314600.0,1626900.0,11205000.0,3617300.0,72.88
IPI00765932.2,2545900.0,155290.0,133920.0,216480.0,113840.0,350780.0,95883.0,302840.0,749050.0,797390.0,259830.0,254650.0,137.54
IPI00765973.1,39194.0,150000.0,606480.0,707910.0,652310.0,1217800.0,149970.0,800250.0,756430.0,1821000.0,1033900.0,343920.0,73.49
IPI00765979.1,3801500.0,220480.0,332390.0,564870.0,1483200.0,57579.0,1260400.0,511670.0,364240.0,291490.0,631590.0,524310.0,121.99
IPI00765990.1,10164000.0,8957900.0,15271000.0,11334000.0,20638000.0,15934000.0,4964600.0,8268900.0,19083000.0,3515600.0,18175000.0,31107000.0,55.39
IPI00765993.1,353900.0,591300.0,1164500.0,634730.0,360410.0,811430.0,608590.0,274420.0,909550.0,5977300.0,919160.0,1759200.0,130.32
IPI00766042.1,7158600.0,909640.0,858670.0,824880.0,809810.0,870580.0,149340.0,924020.0,175380.0,326790.0,189850.0,233640.0,172.44
IPI00766113.2,1212500.0,7888400.0,21377000.0,11865000.0,78951000.0,25511000.0,24340000.0,6699400.0,48375000.0,1885400.0,29663000.0,11314000.0,99.73
IPI00766173.1,1047100.0,689430.0,2985700.0,6136800.0,5383600.0,2317700.0,811020.0,574420.0,5636600.0,7990900.0,1303500.0,2160900.0,82.41
IPI00766529.1,2418700.0,13834000.0,2169400.0,1625300.0,990270.0,3566100.0,16086000.0,7694000.0,2532600.0,6852300.0,1562400.0,1395000.0,100.88
IPI00766596.1,3108100.0,667840.0,560540.0,898900.0,924360.0,510820.0,1015800.0,566680.0,1232600.0,2902300.0,2581000.0,588130.0,75.28
IPI00766645.2,3731200.0,6447600.0,8977500.0,13322000.0,23183000.0,12444000.0,5272400.0,7593200.0,11687000.0,4237200.0,19330000.0,10187000.0,56.64
IPI00766661.1,3831600.0,14229000.0,3531900.0,3142400.0,8866900.0,2730300.0,407690.0,15409000.0,4064500.0,1291000.0,2152600.0,3476200.0,93.46
IPI00766719.1,182680.0,291750.0,739010.0,391160.0,3208600.0,1115000.0,4177700.0,995540.0,842220.0,1485900.0,1302000.0,834490.0,92.73
IPI00766726.1,474900.0,331990.0,709920.0,1271900.0,787160.0,3349500.0,921420.0,519820.0,2091400.0,397440.0,981110.0,2485000.0,79.86
IPI00767085.1,37235000.0,3672600.0,3418800.0,2801900.0,3787000.0,21449000.0,874190.0,17465000.0,33625000.0,7576200.0,5502000.0,7697100.0,103.49
IPI00767119.1,1144100.0,1017600.0,4371800.0,2355300.0,4214800.0,5615000.0,358180.0,2285100.0,6409000.0,3344700.0,1053600.0,8538800.0,74.28
IPI00767147.1,49202000.0,54089000.0,60477000.0,75059000.0,65371000.0,9606100.0,52670000.0,114620000.0,25278000.0,34518000.0,36576000.0,11793000.0,59.17
IPI00767309.1,283430.0,1114800.0,3098400.0,2314000.0,2644800.0,2136200.0,2637900.0,290730.0,4230700.0,1018400.0,1884400.0,2339000.0,58.14
IPI00767350.2,2057500.0,480030.0,690610.0,491320.0,1048800.0,1328200.0,374930.0,641850.0,1774500.0,2048900.0,5077400.0,747720.0,93.77
IPI00767458.1,426650.0,410080.0,249560.0,655180.0,5200400.0,1885000.0,2072300.0,664050.0,2341400.0,4744100.0,3747000.0,1365700.0,87.5
IPI00767488.1,1662800.0,753090.0,10778000.0,2320700.0,8089100.0,2744200.0,9961900.0,2983100.0,2364900.0,11562000.0,12171000.0,1710400.0,80.18
IPI00767589.1,2797100.0,2445800.0,369880.0,783970.0,810340.0,1453000.0,256900.0,1068700.0,462050.0,84693.0,914250.0,346930.0,87.42
IPI00768137.1,121210.0,3644700.0,1883300.0,1120300.0,3197800.0,2728900.0,560050.0,1454200.0,1152400.0,1821400.0,167930.0,408030.0,77.39
IPI00768246.1,959800.0,478480.0,1159400.0,393440.0,1948800.0,598080.0,521480.0,7925000.0,1799300.0,1988100.0,1397800.0,828050.0,123.22
IPI00768339.1,2485800.0,1253100.0,1258400.0,2167600.0,2474100.0,2191500.0,579660.0,1400800.0,5962500.0,1150900.0,2418700.0,4457400.0,65.65
IPI00768509.1,443050.0,394820.0,2372500.0,1570800.0,3333200.0,2837600.0,600860.0,918330.0,6235600.0,2494200.0,4367100.0,5072800.0,75.13
IPI00768593.1,1124100.0,436380.0,423460.0,1144700.0,369640.0,1416000.0,678390.0,595080.0,1529400.0,582250.0,351380.0,2720200.0,73.43
IPI00768922.1,10146000.0,2161700.0,549360.0,1606000.0,3335100.0,2320900.0,473310.0,1426400.0,1174100.0,1912300.0,3053000.0,985710.0,106.66
IPI00769038.1,105180.0,79164.0,1398300.0,548850.0,616840.0,596190.0,818570.0,464050.0,243140.0,165410.0,478820.0,1134500.0,73.29
IPI00769072.2,3463700.0,80804000.0,29743000.0,23047000.0,5545400.0,117410000.0,14506000.0,273710000.0,21264000.0,87877000.0,10239000.0,17909000.0,135.94
IPI00769103.1,1051100.0,173990.0,438180.0,370520.0,576560.0,732910.0,22903000.0,578730.0,946150.0,733500.0,97231.0,118710.0,270.17
IPI00769180.1,328750.0,140230.0,1181300.0,992730.0,2708600.0,391810.0,124820.0,542550.0,1932500.0,406300.0,1160600.0,1010200.0,85.36
IPI00776162.3,782140.0,602650.0,1794700.0,349510.0,1012500.0,1817600.0,1417400.0,407170.0,1599200.0,2468400.0,3315600.0,1635100.0,61.25
IPI00776443.1,181980.0,1302700.0,292960.0,298040.0,278470.0,576260.0,1368900.0,162250.0,117630.0,516200.0,2615000.0,126040.0,115.26
IPI00776444.1,670430.0,470660.0,547560.0,470520.0,1303000.0,226770.0,149210.0,146030.0,203550.0,380290.0,46304.0,166420.0,86.17
IPI00776711.1,13631000.0,2874100.0,1206300.0,2000200.0,1191900.0,2075400.0,43026000.0,2420700.0,1562300.0,712290.0,979320.0,841650.0,201.34
IPI00776833.1,42565000.0,49016000.0,61755000.0,46788000.0,33321000.0,39672000.0,19531000.0,24666000.0,38126000.0,37975000.0,41328000.0,49298000.0,27.97
IPI00777106.1,21948.0,745440.0,2302500.0,205230.0,14286.0,167020.0,87183.0,1037700.0,89471.0,836150.0,71420.0,24649.0,145.96
IPI00777277.1,250500.0,1500300.0,1536300.0,342020.0,2326500.0,291420.0,554140.0,338540.0,216740.0,1056200.0,1832400.0,313620.0,84.2
IPI00777949.1,1304700.0,830590.0,603930.0,2117700.0,294540.0,1567600.0,766720.0,389710.0,1519500.0,2280200.0,1805800.0,2594800.0,57.34
IPI00778377.1,652880.0,345520.0,250610.0,920800.0,976450.0,746890.0,484640.0,564280.0,552990.0,511590.0,180370.0,227220.0,48.66
IPI00778559.1,675170.0,597470.0,845320.0,576470.0,1498100.0,1220900.0,499320.0,377580.0,1395700.0,3232000.0,3063100.0,1727200.0,73.5
IPI00778569.1,4131300.0,1100300.0,3167200.0,2353700.0,1816400.0,1202600.0,2484600.0,678440.0,1562700.0,3085800.0,298270.0,2272800.0,55.7
IPI00778626.1,2217200.0,582970.0,1427000.0,715120.0,216230.0,1036200.0,838440.0,3805100.0,2037000.0,266500.0,826330.0,405470.0,87.04
IPI00778709.1,2945400.0,76570.0,768770.0,1814400.0,967030.0,1369500.0,4523200.0,250470.0,697000.0,1595000.0,494950.0,742740.0,93.79
IPI00778780.1,23263000.0,86530000.0,25686000.0,37265000.0,52440000.0,63723000.0,24376000.0,8236700.0,18415000.0,63652000.0,11256000.0,11942000.0,71.09
IPI00779281.2,473770.0,744140.0,336030.0,700130.0,844870.0,482010.0,252140.0,484990.0,763500.0,1039800.0,1977700.0,636750.0,62.09
IPI00779500.1,256890.0,1837100.0,826340.0,822380.0,1128700.0,3221600.0,431370.0,366530.0,585870.0,1708400.0,1620600.0,309090.0,80.07
IPI00779925.1,1372100.0,1556500.0,2050900.0,6231000.0,2553800.0,1767600.0,3455700.0,4934400.0,2676400.0,2948200.0,3584600.0,1628500.0,50.93
IPI00780092.1,1539500.0,125100.0,1732500.0,814700.0,1053500.0,1711800.0,503740.0,424620.0,3450800.0,3105300.0,5266300.0,2922100.0,80.82
IPI00780332.1,3633000.0,2492000.0,2744000.0,1141800.0,10253000.0,3288100.0,3709200.0,3903100.0,2697100.0,9202800.0,3069300.0,917640.0,73.32
IPI00781068.2,2862600.0,394550.0,640750.0,404150.0,972310.0,1728400.0,147230.0,1506600.0,519180.0,1614100.0,184990.0,438480.0,86.2
IPI00781309.1,5903100.0,44846000.0,18499000.0,4125100.0,7552400.0,7218000.0,1543400.0,29797000.0,3703500.0,22949000.0,3614400.0,1615600.0,108.26
IPI00781586.1,1214700.0,10713000.0,4382800.0,8462800.0,2869100.0,11043000.0,5079600.0,4515100.0,228580.0,5466400.0,575270.0,1065500.0,81.54
IPI00781662.1,411280.0,89991.0,783480.0,452920.0,254960.0,411780.0,1558000.0,105170.0,803890.0,2450300.0,186120.0,3216600.0,112.48
IPI00781895.1,212280.0,933280.0,3447700.0,1161000.0,572960.0,2893500.0,108620.0,683710.0,6148500.0,20147000.0,126890.0,5863900.0,160.56
IPI00782109.1,536890.0,5073900.0,14651000.0,1740600.0,14658000.0,1585000.0,8006200.0,10632000.0,736060.0,1307800.0,530420.0,450610.0,111.67
IPI00782462.2,3754800.0,723160.0,951940.0,1585900.0,1105300.0,1126200.0,1165800.0,1291800.0,699830.0,18851000.0,9922400.0,631330.0,157.82
IPI00782515.1,856090.0,1550600.0,428870.0,3723300.0,683640.0,4239500.0,37102000.0,7735900.0,912200.0,4101700.0,1576100.0,1531400.0,190.27
IPI00788324.1,1539800.0,3352300.0,12241000.0,10468000.0,10416000.0,14144000.0,31359000.0,25911000.0,30980000.0,8347400.0,1400500.0,4335900.0,84.36
IPI00816914.1,1629400.0,1154800.0,2216700.0,1383800.0,1776500.0,4112900.0,1047200.0,1687000.0,2084500.0,2768900.0,3359300.0,1211800.0,46.48
IPI00828253.1,977390.0,4146900.0,676150.0,208260.0,510040.0,772670.0,327750.0,258350.0,251670.0,4089900.0,294120.0,396270.0,133.92
IPI00828741.1,7762900.0,3109200.0,12588000.0,10615000.0,16585000.0,24167000.0,7026400.0,5274000.0,44778000.0,17563000.0,10498000.0,37486000.0,78.97
IPI00828919.2,1012400.0,478850.0,761060.0,632530.0,142650.0,2178800.0,275850.0,453600.0,3322900.0,746950.0,655870.0,915100.0,93.67
IPI00829427.1,10461000.0,6582100.0,1049800.0,2198900.0,7119200.0,4785900.0,26206000.0,15013000.0,9102800.0,2539000.0,6438300.0,12065000.0,80.2
IPI00829449.1,466740.0,241360.0,1202600.0,1594200.0,1398700.0,448600.0,2057400.0,557740.0,1616600.0,494720.0,522450.0,1479300.0,60.82
IPI00831258.1,150050.0,545030.0,9588100.0,5517300.0,500010.0,1458500.0,2248500.0,1098200.0,5328000.0,168620.0,758760.0,2944700.0,114.8
IPI00845626.1,736460.0,366560.0,1346700.0,1257300.0,658590.0,1690000.0,778670.0,1052400.0,2000900.0,315030.0,575810.0,3716300.0,78.19
IPI00848672.1,7404900.0,6050700.0,10630000.0,7763000.0,7167000.0,7173200.0,3132800.0,4021800.0,13998000.0,3757100.0,9991900.0,17919000.0,52.65
IPI00848728.1,1733600.0,2913800.0,1907400.0,3414900.0,2034200.0,2049200.0,557540.0,1555100.0,4424400.0,1571400.0,683890.0,1953300.0,52.49
IPI00851110.1,258880.0,213660.0,1053500.0,1400400.0,1174900.0,11005000.0,230420.0,1177400.0,28669000.0,3119400.0,9065200.0,22810000.0,144.51
IPI00851130.1,2379400.0,2135200.0,2092900.0,368000.0,403440.0,682210.0,6918800.0,805080.0,475220.0,558660.0,277110.0,207390.0,131.57
IPI00853914.1,7683300.0,3000500.0,7284600.0,4612800.0,10521000.0,3090600.0,15025000.0,4948000.0,2710600.0,3691100.0,5346700.0,5007000.0,59.61
IPI00854942.1,350970.0,926220.0,3724700.0,965830.0,1715100.0,4052600.0,723070.0,1509800.0,4563800.0,3191100.0,404360.0,2426100.0,73.35
IPI00857253.1,2369800.0,1039400.0,2005600.0,2514500.0,2534700.0,4816000.0,635090.0,645540.0,7191500.0,335800.0,1595500.0,6120600.0,84.39
IPI00858000.1,1532600.0,9872900.0,29335000.0,9584800.0,1250100.0,8402100.0,2092500.0,7226000.0,5146000.0,3595400.0,377570.0,2273800.0,117.2
IPI00858058.1,1744600.0,449510.0,1420700.0,3045500.0,611910.0,1008200.0,283150.0,1958400.0,909000.0,2142600.0,837490.0,325940.0,69.32
IPI00858433.1,1321800.0,826540.0,1616800.0,1906200.0,1805100.0,6574300.0,984220.0,404730.0,6584300.0,6755000.0,1489200.0,6479800.0,86.37
IPI00869600.1,350120.0,297340.0,568850.0,1227500.0,1710300.0,1743600.0,1528800.0,325810.0,2131100.0,770100.0,1915300.0,3527200.0,71.45
IPI00869611.1,2185400.0,1791900.0,4571500.0,8339300.0,3444800.0,6794000.0,5110600.0,2961000.0,5980800.0,1830200.0,19317000.0,8351400.0,82.08
IPI00869638.1,1047100.0,694660.0,203430.0,206030.0,678710.0,469900.0,141920.0,230640.0,234690.0,844340.0,271360.0,289210.0,67.82
IPI00869836.1,285110.0,683520.0,5194900.0,1198900.0,4184100.0,1132900.0,2925500.0,37545.0,540350.0,1183000.0,95438.0,435570.0,113.5
IPI00869848.2,2326800.0,3748900.0,1163000.0,3274700.0,3017700.0,947700.0,3391300.0,3690500.0,908370.0,1641900.0,1607600.0,815900.0,52.4
IPI00870042.1,12493000.0,10400000.0,14887000.0,14620000.0,30363000.0,55405000.0,9762700.0,26507000.0,7264100.0,25871000.0,22977000.0,7817500.0,68.98
IPI00870185.1,349060.0,205490.0,195840.0,59648.0,137470.0,359990.0,65777.0,619470.0,779070.0,798330.0,167140.0,173530.0,81.2
IPI00870198.1,377330.0,74070.0,1680300.0,1680300.0,2421400.0,1030600.0,949370.0,2299000.0,1683000.0,5005400.0,821140.0,1140500.0,80.48
IPI00870224.1,21683000.0,10205000.0,14911000.0,15224000.0,20664000.0,6271000.0,10390000.0,8965100.0,12770000.0,125480000.0,12467000.0,8408300.0,147.32
IPI00870284.1,497890.0,940260.0,7134100.0,7046200.0,5748500.0,3132000.0,2601000.0,2445500.0,7896100.0,5062300.0,932060.0,3360700.0,66.92
IPI00870700.1,1925200.0,401440.0,269730.0,406880.0,3143600.0,2402000.0,214660.0,1956100.0,5757100.0,1102400.0,88822.0,795600.0,107.73
IPI00870741.1,403370.0,385470.0,778990.0,689060.0,1912800.0,2507300.0,301560.0,386240.0,957530.0,483620.0,1174400.0,1425200.0,73.02
IPI00870744.1,776260.0,33155000.0,16018000.0,423710.0,93007.0,4458600.0,1732000.0,2129100.0,952790.0,5365700.0,1066600.0,915430.0,173.98
IPI00870777.1,1649200.0,766880.0,2758500.0,3107600.0,842320.0,2526200.0,4360000.0,810600.0,8899900.0,1432900.0,1355300.0,6935300.0,87.71
IPI00870902.1,2100000.0,378400.0,1516700.0,1983800.0,1536500.0,6503300.0,806000.0,957870.0,7298700.0,583910.0,2978800.0,10227000.0,103.29
IPI00875866.1,191640000.0,8042600.0,6595600.0,17570000.0,17745000.0,22759000.0,4625100.0,58698000.0,50607000.0,36439000.0,11595000.0,13523000.0,141.35
IPI00876044.1,17089000.0,22159000.0,33894000.0,35627000.0,8225300.0,19020000.0,22384000.0,13489000.0,17576000.0,3155400.0,17784000.0,31548000.0,48.82
IPI00876612.1,4681700.0,2026700.0,4842500.0,334050.0,374370.0,3152900.0,3976400.0,150080.0,4295300.0,1232100.0,3733000.0,932860.0,73.63
IPI00877361.1,1883600.0,3280300.0,3152400.0,4084400.0,9533000.0,6991600.0,1530200.0,3610700.0,6009400.0,9895200.0,810930.0,5699200.0,63.22
IPI00877364.1,121370.0,3057800.0,1810000.0,1119100.0,1981600.0,4972600.0,1314500.0,1990000.0,7132100.0,4511400.0,897920.0,4199600.0,74.56
IPI00882548.1,421760.0,1179200.0,6394000.0,2040200.0,20648000.0,1624200.0,9855300.0,1291400.0,1239900.0,1045600.0,1291800.0,516230.0,150.38
IPI00884567.1,4689400.0,1302200.0,770880.0,1023700.0,472530.0,2218200.0,1395500.0,986760.0,1257200.0,446670.0,733110.0,528110.0,88.91
IPI00884581.1,9780500.0,3283500.0,2932400.0,2536500.0,1692200.0,6879700.0,1536200.0,3091800.0,4608600.0,5126200.0,3994200.0,2374000.0,59.56
